id_utilisateur,age,sexe,langue,anciennete_mois,nb_interventions_totales,taux_annulation,type_abonnement,depense_totale_estimee,score_satisfaction,target_service,est_abonne
47878,82,F,it,1,12,0.12,Standard,206.56,4.3,Portage repas,1
47879,88,F,fr,5,1,0.05,None,49.23,4.4,Aide à domicile,0
47880,91,H,en,26,11,0.25,Standard,187.37,3.1,Portage repas,1
47881,76,H,fr,1,3,0.14,Standard,166.81,3.5,Aide à domicile,1
47882,81,F,fr,4,6,0.03,Basic,140.18,5.0,Aide à domicile,1
47883,91,F,fr,25,6,0.28,Standard,371.95,2.7,Soins Infirmiers,1
47884,83,H,fr,9,4,0.07,Basic,128.47,5.0,Aide à domicile,1
47885,71,F,fr,2,3,0.13,Standard,151.72,4.5,Jardinage,1
47886,80,F,fr,9,8,0.18,Standard,248.05,4.4,Jardinage,1
47887,88,H,fr,3,4,0.16,Standard,168.18,4.5,Aide à domicile,1
47888,91,H,fr,2,7,0.25,Basic,95.36,4.7,Portage repas,1
47889,84,H,fr,18,5,0.11,Standard,320.47,4.6,Soins Infirmiers,1
47890,86,H,fr,11,5,0.36,Standard,225.21,2.8,Aide à domicile,1
47891,81,H,fr,55,13,0.02,Standard,261.86,4.6,Portage repas,1
47892,89,F,fr,6,6,0.14,Basic,135.91,4.5,Portage repas,1
47893,92,F,fr,9,18,0.45,Standard,279.21,3.8,Portage repas,1
47894,88,H,it,2,10,0.06,Standard,389.99,5.0,Soins Infirmiers,1
47895,83,F,fr,22,6,0.2,Standard,228.46,3.3,Aide à domicile,1
47896,86,F,fr,3,8,0.15,Standard,214.3,4.8,Aide à domicile,1
47897,89,H,fr,4,3,0.12,Basic,109.44,4.7,Aide à domicile,1
47898,84,F,fr,28,18,0.3,Standard,294.86,3.9,Portage repas,1
47899,88,H,fr,16,3,0.16,Basic,132.4,4.7,Jardinage,1
47900,86,F,fr,7,10,0.19,Premium,565.08,4.1,Soins Infirmiers,1
47901,92,F,fr,1,11,0.39,Standard,158.79,3.6,Portage repas,1
47902,88,F,fr,8,4,0.53,Standard,178.52,2.9,Aide à domicile,1
47903,81,H,fr,19,6,0.12,Standard,324.35,4.6,Soins Infirmiers,1
47904,92,F,fr,41,12,0.32,Premium,718.15,4.5,Soins Infirmiers,1
47905,86,H,en,1,11,0.32,Standard,171.46,2.7,Portage repas,1
47906,83,H,fr,3,6,0.21,Basic,83.97,3.5,Portage repas,1
47907,75,F,fr,9,2,0.14,Basic,94.89,5.0,Informatique,1
47908,85,F,fr,7,7,0.19,Standard,218.14,4.4,Aide à domicile,1
47909,95,F,fr,34,12,0.24,Standard,155.85,4.9,Portage repas,1
47910,67,H,fr,8,4,0.31,Premium,1093.98,3.5,Club Voyage,1
47911,67,H,fr,26,9,0.26,Standard,240.77,4.3,Yoga,1
47912,88,H,es,17,5,0.12,Standard,190.65,4.6,Aide à domicile,1
47913,85,H,en,5,6,0.06,Standard,173.07,5.0,Aide à domicile,1
47914,88,F,fr,4,12,0.61,Standard,204.26,3.3,Portage repas,1
47915,80,F,fr,4,5,0.28,Basic,92.29,5.0,Sport Senior,1
47916,71,F,fr,21,2,0.16,Basic,55.87,4.7,Yoga,1
47917,79,F,en,1,7,0.11,Standard,258.08,4.6,Aide à domicile,1
47918,93,F,it,2,13,0.07,Standard,167.55,5.0,Portage repas,1
47919,81,F,fr,4,5,0.24,Standard,239.36,3.8,Aide à domicile,1
47920,81,F,fr,9,12,0.28,Standard,170.3,4.2,Portage repas,1
47921,68,F,fr,7,6,0.47,Standard,160.7,3.6,Sport Senior,1
47922,73,H,fr,5,4,0.21,Basic,149.93,4.9,Jardinage,1
47923,90,F,en,44,16,0.2,Standard,244.41,5.0,Portage repas,1
47924,82,F,fr,9,9,0.05,Basic,138.78,4.2,Portage repas,1
47925,89,H,de,5,13,0.14,Standard,257.45,4.9,Portage repas,1
47926,79,H,fr,25,5,0.14,Basic,106.26,4.7,Yoga,1
47927,75,F,fr,24,4,0.1,Basic,135.18,4.2,Aide à domicile,1
47928,82,H,it,3,3,0.04,Basic,101.15,5.0,Aide à domicile,1
47929,80,H,fr,43,5,0.03,Standard,170.81,4.8,Aide à domicile,1
47930,79,F,fr,14,5,0.45,Standard,240.18,3.7,Informatique,1
47931,79,F,fr,13,2,0.16,None,49.11,3.9,Yoga,0
47932,83,H,fr,12,1,0.33,None,38.56,3.0,Aide à domicile,0
47933,81,F,fr,9,11,0.33,Standard,196.66,4.6,Portage repas,1
47934,78,H,fr,5,3,0.19,Standard,163.25,3.7,Jardinage,1
47935,94,H,fr,2,6,0.02,Standard,201.82,5.0,Aide à domicile,1
47936,86,F,fr,4,6,0.49,Standard,349.58,3.7,Soins Infirmiers,1
47937,84,H,fr,1,16,0.17,Premium,446.31,4.1,Portage repas,1
47938,83,H,fr,27,4,0.21,Basic,130.96,4.4,Aide à domicile,1
47939,87,F,fr,18,4,0.05,Standard,173.13,4.4,Aide à domicile,1
47940,87,F,fr,7,18,0.08,Standard,296.76,4.1,Portage repas,1
47941,77,H,es,16,4,0.25,Standard,189.93,3.9,Jardinage,1
47942,74,H,fr,10,6,0.39,Standard,180.28,2.8,Aide à domicile,1
47943,70,H,fr,14,4,0.41,Basic,88.78,2.8,Sport Senior,1
47944,94,F,it,12,7,0.1,Premium,415.29,3.1,Soins Infirmiers,1
47945,81,H,fr,29,17,0.24,Standard,258.08,5.0,Portage repas,1
47946,87,F,fr,1,6,0.21,Standard,363.77,3.1,Soins Infirmiers,1
47947,85,F,fr,1,4,0.48,Basic,129.89,2.8,Aide à domicile,1
47948,89,H,de,10,3,0.05,Basic,113.81,4.6,Aide à domicile,1
47949,83,F,fr,1,3,0.12,Standard,209.44,4.6,Soins Infirmiers,1
47950,76,F,fr,11,1,0.31,None,43.6,4.7,Yoga,0
47951,77,F,fr,6,4,0.28,Standard,155.34,4.6,Informatique,1
47952,81,F,fr,9,9,0.11,Basic,111.32,4.6,Portage repas,1
47953,74,F,fr,9,4,0.12,Basic,120.36,5.0,Jardinage,1
47954,78,H,fr,1,2,0.35,None,43.51,3.9,Yoga,0
47955,76,F,fr,2,4,0.41,Basic,147.91,5.0,Aide à domicile,1
47956,82,F,es,8,5,0.15,Standard,214.89,3.8,Aide à domicile,1
47957,81,F,fr,7,7,0.34,Standard,346.9,3.9,Soins Infirmiers,1
47958,84,F,fr,18,9,0.36,Standard,367.19,4.1,Soins Infirmiers,1
47959,89,F,fr,6,12,0.12,Premium,501.75,5.0,Soins Infirmiers,1
47960,82,H,fr,10,15,0.12,Standard,325.76,5.0,Portage repas,1
47961,74,F,fr,1,2,0.24,None,43.05,4.6,Yoga,0
47962,71,H,en,12,3,0.11,Basic,87.75,4.5,Jardinage,1
47963,84,H,fr,1,9,0.06,Standard,157.18,5.0,Portage repas,1
47964,80,H,fr,15,6,0.2,Standard,304.15,3.8,Informatique,1
47965,83,F,fr,31,3,0.43,Basic,91.5,5.0,Aide à domicile,1
47966,85,F,fr,1,14,0.41,Standard,279.92,3.4,Portage repas,1
47967,92,F,fr,7,12,0.55,Standard,206.97,3.1,Portage repas,1
47968,73,F,fr,7,6,0.16,Standard,344.35,3.4,Informatique,1
47969,77,F,en,6,5,0.17,Basic,149.57,4.4,Yoga,1
47970,83,F,fr,1,8,0.11,Premium,434.47,4.9,Soins Infirmiers,1
47971,77,F,fr,6,2,0.2,Basic,105.68,5.0,Jardinage,1
47972,75,H,fr,3,9,0.21,Standard,158.55,4.7,Portage repas,1
47973,91,F,fr,3,5,0.13,Standard,263.82,4.6,Soins Infirmiers,1
47974,77,F,fr,1,4,0.3,Basic,115.17,3.9,Yoga,1
47975,76,H,en,2,6,0.02,Standard,245.74,5.0,Jardinage,1
47976,77,H,de,6,5,0.07,Standard,249.78,4.9,Jardinage,1
47977,90,F,fr,9,8,0.32,Standard,212.21,3.7,Aide à domicile,1
47978,79,F,fr,4,2,0.26,Basic,86.07,4.0,Aide à domicile,1
47979,75,F,fr,30,5,0.23,Basic,148.69,4.6,Jardinage,1
47980,78,F,en,8,5,0.23,Standard,198.73,4.2,Jardinage,1
47981,83,H,fr,2,3,0.26,Basic,128.08,3.7,Aide à domicile,1
47982,89,F,fr,4,13,0.3,Standard,235.66,3.6,Portage repas,1
47983,88,F,fr,6,13,0.05,Standard,218.7,5.0,Portage repas,1
47984,79,H,fr,16,2,0.0,Basic,97.16,5.0,Informatique,1
47985,80,F,fr,2,6,0.17,Standard,182.85,3.8,Aide à domicile,1
47986,96,H,fr,3,6,0.12,Standard,249.52,4.8,Soins Infirmiers,1
47987,89,F,fr,12,12,0.28,Standard,211.54,3.9,Portage repas,1
47988,82,F,fr,6,4,0.22,Basic,134.99,4.2,Aide à domicile,1
47989,70,H,de,13,1,0.24,Basic,146.12,3.7,Club Voyage,1
47990,81,H,fr,10,1,0.55,None,38.47,3.3,Aide à domicile,0
47991,76,F,fr,4,2,0.13,Basic,77.89,4.7,Aide à domicile,1
47992,78,F,fr,11,3,0.08,Standard,228.07,5.0,Informatique,1
47993,78,F,fr,14,7,0.05,Standard,275.08,5.0,Jardinage,1
47994,82,H,it,61,12,0.14,Standard,287.84,4.6,Portage repas,1
47995,84,F,fr,4,10,0.31,Premium,489.78,4.1,Soins Infirmiers,1
47996,79,F,fr,3,5,0.19,Basic,100.65,4.0,Yoga,1
47997,76,H,fr,14,5,0.19,Standard,268.65,4.8,Informatique,1
47998,82,F,fr,7,4,0.04,Basic,145.13,4.7,Aide à domicile,1
47999,81,H,fr,9,14,0.26,Standard,191.47,4.0,Portage repas,1
48000,72,H,fr,6,5,0.27,Standard,181.24,4.0,Jardinage,1
48001,87,H,fr,1,4,0.3,Standard,158.82,3.9,Aide à domicile,1
48002,79,H,de,9,4,0.08,Standard,162.82,5.0,Aide à domicile,1
48003,82,H,fr,6,14,0.11,Standard,198.01,4.3,Portage repas,1
48004,82,F,fr,7,4,0.12,Standard,177.4,5.0,Aide à domicile,1
48005,83,F,fr,8,11,0.08,Standard,231.14,4.8,Portage repas,1
48006,84,H,it,19,13,0.09,Standard,221.25,5.0,Portage repas,1
48007,76,F,fr,48,3,0.22,Basic,98.83,4.7,Aide à domicile,1
48008,85,H,fr,25,8,0.16,Standard,278.01,5.0,Aide à domicile,1
48009,81,F,de,7,21,0.04,Standard,221.71,5.0,Portage repas,1
48010,90,F,fr,4,17,0.11,Standard,309.54,4.9,Portage repas,1
48011,88,F,fr,6,9,0.27,Standard,180.52,4.3,Portage repas,1
48012,91,H,de,20,13,0.18,Standard,203.72,4.3,Portage repas,1
48013,78,F,fr,19,6,0.19,Standard,245.3,4.4,Aide à domicile,1
48014,91,F,it,19,7,0.11,Basic,149.22,4.2,Portage repas,1
48015,84,H,fr,5,3,0.21,Basic,58.55,5.0,Aide à domicile,1
48016,88,F,en,9,9,0.3,Basic,112.39,3.7,Portage repas,1
48017,88,H,it,26,13,0.18,Standard,239.74,5.0,Portage repas,1
48018,86,F,fr,6,9,0.25,Basic,137.65,4.3,Portage repas,1
48019,77,H,fr,9,3,0.03,Basic,146.12,5.0,Informatique,1
48020,89,F,fr,7,10,0.21,Standard,327.42,4.3,Portage repas,1
48021,86,H,fr,2,10,0.24,Premium,443.39,4.3,Soins Infirmiers,1
48022,75,F,fr,22,4,0.1,Basic,110.31,4.4,Informatique,1
48023,81,F,fr,9,11,0.18,Standard,159.18,4.8,Portage repas,1
48024,76,F,fr,23,4,0.09,Standard,213.73,5.0,Informatique,1
48025,75,F,fr,9,5,0.02,Standard,264.21,3.8,Jardinage,1
48026,89,F,en,4,12,0.36,Premium,560.37,2.7,Soins Infirmiers,1
48027,75,H,fr,1,1,0.02,Basic,51.0,4.7,Informatique,1
48028,76,H,fr,8,2,0.26,Basic,86.27,4.1,Jardinage,1
48029,95,H,fr,10,8,0.4,Premium,493.37,4.1,Soins Infirmiers,1
48030,81,H,fr,7,2,0.27,None,40.06,3.5,Sport Senior,0
48031,87,H,fr,6,8,0.18,Basic,124.52,4.7,Portage repas,1
48032,90,H,fr,3,6,0.27,Standard,364.53,3.9,Soins Infirmiers,1
48033,88,H,fr,23,13,0.42,Standard,180.05,3.0,Portage repas,1
48034,84,F,de,4,6,0.36,Standard,288.99,4.7,Soins Infirmiers,1
48035,83,F,fr,14,8,0.1,Premium,465.52,3.9,Soins Infirmiers,1
48036,87,H,fr,33,9,0.12,Standard,161.63,3.5,Portage repas,1
48037,82,F,en,1,2,0.2,Standard,154.34,3.7,Aide à domicile,1
48038,88,F,fr,21,2,0.04,Basic,79.96,5.0,Aide à domicile,1
48039,82,F,fr,29,12,0.3,Premium,461.42,4.0,Soins Infirmiers,1
48040,83,H,fr,1,8,0.04,Basic,131.95,4.6,Portage repas,1
48041,95,H,fr,21,11,0.16,Standard,231.17,4.5,Portage repas,1
48042,81,H,fr,7,3,0.34,Basic,104.77,3.5,Aide à domicile,1
48043,84,F,fr,4,3,0.2,Basic,88.54,5.0,Yoga,1
48044,86,H,fr,1,5,0.16,Standard,282.81,4.4,Informatique,1
48045,86,F,fr,33,1,0.13,Basic,62.07,4.3,Aide à domicile,1
48046,85,H,fr,12,5,0.07,Standard,280.11,4.8,Soins Infirmiers,1
48047,76,F,fr,3,4,0.12,Standard,190.27,3.9,Informatique,1
48048,84,F,es,15,11,0.06,Premium,475.52,4.2,Soins Infirmiers,1
48049,85,F,fr,15,10,0.13,Premium,465.4,4.8,Soins Infirmiers,1
48050,90,H,it,28,3,0.31,Basic,116.35,3.7,Aide à domicile,1
48051,88,H,fr,20,6,0.26,Standard,329.99,3.6,Soins Infirmiers,1
48052,91,F,en,6,2,0.12,Basic,83.98,4.6,Aide à domicile,1
48053,77,H,de,9,1,0.59,Basic,73.76,4.2,Jardinage,1
48054,78,H,fr,20,2,0.15,Basic,149.44,5.0,Jardinage,1
48055,85,F,fr,9,16,0.17,Standard,249.62,4.8,Portage repas,1
48056,90,F,fr,20,9,0.38,Standard,193.39,3.3,Portage repas,1
48057,82,F,fr,20,2,0.29,Basic,62.25,4.4,Aide à domicile,1
48058,79,F,fr,36,6,0.3,Standard,227.0,4.1,Aide à domicile,1
48059,74,F,en,2,5,0.15,Standard,212.91,4.5,Informatique,1
48060,86,H,en,11,20,0.11,Standard,301.16,4.3,Portage repas,1
48061,83,H,fr,4,6,0.12,Premium,493.5,4.7,Soins Infirmiers,1
48062,81,H,fr,33,2,0.16,Basic,68.37,4.1,Aide à domicile,1
48063,89,F,fr,22,4,0.46,Premium,863.9,3.3,Club Voyage,1
48064,83,H,fr,5,3,0.12,Basic,85.92,4.7,Aide à domicile,1
48065,84,F,fr,40,3,0.11,Basic,81.44,4.3,Aide à domicile,1
48066,89,F,fr,10,4,0.2,Basic,111.52,4.9,Aide à domicile,1
48067,97,F,fr,12,3,0.12,Basic,103.82,4.6,Aide à domicile,1
48068,81,F,fr,4,4,0.14,Basic,109.33,5.0,Aide à domicile,1
48069,78,F,fr,4,3,0.09,Basic,80.82,5.0,Yoga,1
48070,78,F,it,44,9,0.23,Standard,177.4,4.4,Aide à domicile,1
48071,86,F,fr,1,4,0.22,Basic,96.36,4.6,Aide à domicile,1
48072,77,F,fr,15,9,0.36,Standard,290.68,3.9,Aide à domicile,1
48073,81,H,fr,2,18,0.34,Standard,239.15,3.1,Portage repas,1
48074,82,F,es,8,3,0.2,Standard,212.94,5.0,Soins Infirmiers,1
48075,93,F,fr,8,11,0.2,Premium,508.77,4.6,Soins Infirmiers,1
48076,91,F,fr,21,6,0.31,Standard,343.59,4.3,Informatique,1
48077,74,F,es,4,8,0.12,Standard,267.62,4.2,Aide à domicile,1
48078,93,H,fr,2,8,0.08,Premium,431.27,5.0,Soins Infirmiers,1
48079,76,F,es,15,1,0.18,None,45.11,4.7,Aide à domicile,0
48080,84,H,fr,11,10,0.04,Standard,397.47,5.0,Soins Infirmiers,1
48081,78,F,fr,11,3,0.25,Basic,106.21,3.8,Aide à domicile,1
48082,81,H,fr,7,2,0.31,Basic,76.15,4.3,Aide à domicile,1
48083,78,F,fr,5,5,0.3,Basic,107.3,3.9,Yoga,1
48084,94,H,fr,17,5,0.19,Standard,310.44,4.8,Jardinage,1
48085,83,F,en,15,12,0.16,Standard,195.93,4.7,Portage repas,1
48086,85,F,fr,23,11,0.62,Standard,173.92,2.4,Portage repas,1
48087,77,F,it,19,4,0.46,Standard,159.08,2.8,Yoga,1
48088,75,H,en,11,5,0.12,Basic,95.86,3.4,Yoga,1
48089,81,F,fr,22,2,0.24,Basic,76.09,3.9,Aide à domicile,1
48090,87,H,fr,4,6,0.06,Premium,435.56,4.2,Soins Infirmiers,1
48091,83,F,en,12,13,0.35,Premium,616.17,4.8,Soins Infirmiers,1
48092,89,F,it,5,11,0.36,Standard,167.59,3.4,Portage repas,1
48093,84,H,fr,18,6,0.17,Standard,236.09,4.6,Aide à domicile,1
48094,84,H,en,32,2,0.12,Basic,72.3,5.0,Aide à domicile,1
48095,87,F,fr,16,10,0.12,Standard,196.03,5.0,Portage repas,1
48096,84,F,fr,5,2,0.37,Basic,107.0,4.3,Aide à domicile,1
48097,89,F,fr,4,6,0.41,Standard,228.74,3.9,Aide à domicile,1
48098,87,H,fr,2,1,0.06,Basic,59.45,4.6,Aide à domicile,1
48099,89,H,de,15,10,0.21,Basic,104.72,4.0,Portage repas,1
48100,88,H,de,34,12,0.14,Standard,228.92,4.7,Portage repas,1
48101,92,F,fr,4,14,0.15,Standard,310.46,3.5,Portage repas,1
48102,88,H,fr,54,10,0.17,Standard,230.26,4.1,Portage repas,1
48103,94,F,fr,10,7,0.19,Premium,481.89,4.9,Soins Infirmiers,1
48104,80,F,fr,16,6,0.12,Basic,100.16,4.2,Yoga,1
48105,89,F,fr,4,3,0.48,Basic,88.67,3.4,Aide à domicile,1
48106,75,H,fr,2,2,0.08,Basic,96.52,3.9,Jardinage,1
48107,89,F,es,58,10,0.12,Premium,422.98,4.4,Soins Infirmiers,1
48108,84,F,es,6,4,0.01,Standard,157.98,5.0,Aide à domicile,1
48109,89,H,fr,3,7,0.57,Standard,359.71,2.1,Soins Infirmiers,1
48110,94,F,fr,22,9,0.19,Standard,170.32,4.1,Portage repas,1
48111,88,F,es,1,18,0.35,Premium,1090.56,3.1,Soins Infirmiers,1
48112,81,H,fr,2,3,0.21,Basic,54.46,4.7,Aide à domicile,1
48113,77,F,fr,21,1,0.16,None,42.25,4.4,Aide à domicile,0
48114,87,F,fr,8,13,0.22,Premium,806.75,5.0,Soins Infirmiers,1
48115,82,F,fr,4,7,0.08,Standard,347.81,5.0,Soins Infirmiers,1
48116,87,H,fr,7,11,0.2,Standard,150.64,5.0,Portage repas,1
48117,80,H,fr,45,6,0.12,Standard,379.54,4.0,Informatique,1
48118,78,F,es,3,4,0.32,Basic,108.64,3.6,Yoga,1
48119,82,F,en,2,11,0.25,Basic,134.13,4.4,Portage repas,1
48120,87,H,fr,32,3,0.15,Basic,90.62,5.0,Aide à domicile,1
48121,84,H,fr,4,3,0.06,Basic,90.57,4.6,Aide à domicile,1
48122,79,H,fr,33,4,0.21,Basic,128.84,3.5,Jardinage,1
48123,94,F,fr,6,10,0.07,Standard,153.99,5.0,Portage repas,1
48124,83,F,fr,1,7,0.49,Basic,134.92,3.7,Portage repas,1
48125,70,F,en,8,1,0.23,None,35.82,4.5,Yoga,0
48126,89,F,fr,3,11,0.27,Standard,156.0,4.9,Portage repas,1
48127,83,F,fr,8,5,0.07,Standard,196.54,5.0,Aide à domicile,1
48128,82,F,fr,10,14,0.13,Basic,143.54,4.3,Portage repas,1
48129,82,H,fr,12,2,0.28,Basic,83.7,3.5,Aide à domicile,1
48130,82,H,fr,35,11,0.25,Premium,473.63,4.5,Soins Infirmiers,1
48131,94,H,fr,22,3,0.02,Basic,146.17,5.0,Soins Infirmiers,1
48132,86,F,fr,1,9,0.09,Premium,589.44,5.0,Soins Infirmiers,1
48133,85,F,fr,27,1,0.19,Basic,50.83,4.5,Aide à domicile,1
48134,82,F,fr,3,13,0.26,Standard,273.42,4.7,Portage repas,1
48135,94,F,fr,4,22,0.11,Premium,450.83,5.0,Portage repas,1
48136,89,F,en,21,4,0.27,Standard,154.93,4.0,Soins Infirmiers,1
48137,89,F,fr,9,3,0.08,Basic,110.8,3.8,Aide à domicile,1
48138,85,F,it,7,2,0.15,Basic,93.36,4.3,Aide à domicile,1
48139,89,F,fr,1,4,0.34,Standard,187.26,3.4,Aide à domicile,1
48140,86,F,fr,5,5,0.11,Standard,260.28,4.4,Soins Infirmiers,1
48141,81,F,fr,12,9,0.3,Standard,169.73,4.6,Portage repas,1
48142,86,F,fr,2,17,0.21,Standard,297.64,5.0,Portage repas,1
48143,96,H,fr,10,3,0.35,Basic,92.16,4.1,Aide à domicile,1
48144,85,H,fr,1,7,0.17,Standard,333.65,4.3,Soins Infirmiers,1
48145,91,H,fr,14,3,0.35,Basic,108.61,5.0,Aide à domicile,1
48146,91,F,fr,1,17,0.1,Premium,914.01,5.0,Soins Infirmiers,1
48147,87,F,fr,1,15,0.14,Standard,285.5,5.0,Portage repas,1
48148,93,F,fr,16,13,0.01,Standard,255.9,5.0,Portage repas,1
48149,70,F,fr,16,6,0.11,Basic,110.64,3.9,Sport Senior,1
48150,72,F,fr,3,3,0.2,Basic,110.04,3.5,Aide à domicile,1
48151,94,H,fr,2,6,0.25,Standard,211.41,4.3,Aide à domicile,1
48152,80,F,fr,19,4,0.19,Basic,140.46,3.9,Yoga,1
48153,84,H,fr,18,13,0.11,Standard,296.52,4.5,Portage repas,1
48154,94,F,fr,3,10,0.21,Standard,201.28,4.5,Portage repas,1
48155,85,F,fr,5,4,0.2,Basic,143.56,4.3,Aide à domicile,1
48156,94,F,fr,3,3,0.1,Standard,165.29,4.2,Aide à domicile,1
48157,81,H,fr,10,4,0.14,Basic,148.47,4.7,Aide à domicile,1
48158,87,F,fr,13,4,0.15,Basic,149.14,5.0,Aide à domicile,1
48159,84,F,fr,35,2,0.17,Basic,79.53,5.0,Aide à domicile,1
48160,92,F,en,3,14,0.21,Standard,261.99,4.1,Portage repas,1
48161,82,H,fr,10,18,0.15,Standard,236.92,4.8,Portage repas,1
48162,78,F,fr,2,3,0.27,Basic,133.23,4.8,Jardinage,1
48163,81,F,fr,8,3,0.08,Basic,81.08,4.9,Aide à domicile,1
48164,81,F,fr,19,11,0.18,Standard,292.29,3.9,Portage repas,1
48165,80,H,fr,5,6,0.1,Standard,222.33,4.4,Jardinage,1
48166,79,F,en,11,4,0.14,Basic,128.0,4.0,Yoga,1
48167,90,H,fr,14,8,0.41,Premium,477.69,4.1,Soins Infirmiers,1
48168,92,H,fr,3,4,0.26,Basic,87.27,4.3,Portage repas,1
48169,86,F,fr,1,12,0.22,Premium,747.34,5.0,Soins Infirmiers,1
48170,80,F,fr,3,4,0.2,Standard,191.6,4.1,Informatique,1
48171,80,F,de,10,5,0.16,Standard,156.73,4.0,Aide à domicile,1
48172,71,F,de,11,7,0.14,Standard,314.37,4.1,Jardinage,1
48173,86,H,fr,14,1,0.21,None,40.43,5.0,Aide à domicile,0
48174,79,H,fr,10,2,0.27,Premium,476.87,3.8,Club Voyage,1
48175,92,H,fr,8,12,0.29,Premium,567.38,4.6,Soins Infirmiers,1
48176,75,H,fr,25,7,0.29,Standard,368.94,3.4,Informatique,1
48177,80,F,fr,4,3,0.15,Basic,81.8,4.0,Yoga,1
48178,83,F,fr,9,7,0.19,Premium,414.9,5.0,Soins Infirmiers,1
48179,86,F,fr,11,9,0.21,Standard,208.42,4.6,Portage repas,1
48180,94,H,fr,2,13,0.41,Standard,240.99,4.6,Portage repas,1
48181,75,F,fr,28,4,0.26,Basic,104.34,4.9,Aide à domicile,1
48182,82,F,fr,13,13,0.45,Standard,260.89,2.4,Portage repas,1
48183,75,H,fr,1,3,0.22,Basic,93.24,4.8,Jardinage,1
48184,88,F,fr,1,19,0.25,Standard,387.12,4.2,Portage repas,1
48185,80,H,fr,22,2,0.27,Basic,122.57,4.9,Jardinage,1
48186,83,F,fr,4,7,0.07,Standard,252.24,3.3,Aide à domicile,1
48187,82,H,fr,18,15,0.15,Standard,300.39,4.1,Portage repas,1
48188,84,F,en,11,1,0.35,None,45.68,3.6,Aide à domicile,0
48189,83,F,it,24,3,0.27,Basic,132.96,4.7,Aide à domicile,1
48190,78,F,fr,12,4,0.13,Standard,162.46,4.2,Informatique,1
48191,84,F,fr,13,3,0.31,Basic,101.58,4.2,Aide à domicile,1
48192,79,H,fr,22,2,0.06,Basic,91.72,4.5,Informatique,1
48193,88,F,fr,10,8,0.12,Standard,375.2,5.0,Soins Infirmiers,1
48194,84,F,fr,6,2,0.34,Basic,132.37,3.9,Aide à domicile,1
48195,77,F,fr,21,5,0.36,Basic,81.16,4.5,Aide à domicile,1
48196,98,H,fr,6,6,0.16,Standard,288.29,5.0,Jardinage,1
48197,93,F,de,18,5,0.24,Standard,275.37,4.3,Soins Infirmiers,1
48198,98,F,en,11,6,0.05,Standard,366.01,4.2,Soins Infirmiers,1
48199,81,F,fr,12,4,0.12,Basic,126.61,4.9,Aide à domicile,1
48200,78,H,fr,6,5,0.07,Standard,262.72,4.9,Jardinage,1
48201,88,H,fr,13,13,0.2,Standard,200.48,3.7,Portage repas,1
48202,90,F,es,6,4,0.11,Standard,151.76,4.4,Aide à domicile,1
48203,85,F,fr,11,3,0.34,Basic,115.98,4.6,Aide à domicile,1
48204,71,F,fr,2,4,0.14,Standard,188.36,4.8,Jardinage,1
48205,78,F,fr,37,6,0.12,Basic,141.35,4.2,Yoga,1
48206,86,H,fr,1,3,0.08,Basic,89.03,5.0,Aide à domicile,1
48207,80,H,fr,1,2,0.07,Standard,153.97,4.4,Informatique,1
48208,75,F,fr,12,1,0.19,Basic,70.92,5.0,Informatique,1
48209,82,F,fr,12,17,0.01,Standard,379.66,4.6,Portage repas,1
48210,64,H,fr,32,1,0.03,Standard,180.36,5.0,Club Voyage,1
48211,80,H,fr,1,8,0.45,Premium,460.94,3.2,Soins Infirmiers,1
48212,81,F,en,7,7,0.27,Standard,211.22,4.0,Aide à domicile,1
48213,85,F,fr,7,13,0.17,Premium,576.05,4.4,Soins Infirmiers,1
48214,87,F,fr,4,2,0.33,Basic,69.37,4.4,Aide à domicile,1
48215,86,F,fr,22,2,0.35,Basic,91.68,3.9,Aide à domicile,1
48216,89,F,it,18,5,0.21,Standard,182.91,3.8,Aide à domicile,1
48217,82,F,fr,23,14,0.07,Standard,220.08,5.0,Portage repas,1
48218,75,F,fr,10,3,0.05,Basic,99.61,4.4,Yoga,1
48219,84,F,fr,11,4,0.53,Basic,98.38,2.6,Aide à domicile,1
48220,78,F,fr,14,5,0.19,Basic,136.06,3.7,Yoga,1
48221,75,F,es,18,6,0.17,Standard,288.22,5.0,Informatique,1
48222,87,F,fr,6,8,0.19,Premium,420.18,4.0,Soins Infirmiers,1
48223,75,F,fr,19,7,0.11,Standard,180.62,5.0,Aide à domicile,1
48224,88,F,fr,1,2,0.05,Basic,59.27,4.2,Aide à domicile,1
48225,76,F,de,8,4,0.07,Standard,160.37,3.5,Jardinage,1
48226,82,H,fr,1,6,0.18,Standard,174.87,4.2,Aide à domicile,1
48227,80,F,fr,1,3,0.54,Basic,81.35,4.0,Aide à domicile,1
48228,90,H,fr,9,11,0.43,Premium,495.05,3.2,Soins Infirmiers,1
48229,87,F,fr,1,12,0.19,Premium,524.96,5.0,Soins Infirmiers,1
48230,79,H,fr,25,6,0.09,Standard,246.13,5.0,Informatique,1
48231,83,H,fr,1,10,0.22,Premium,427.93,4.0,Soins Infirmiers,1
48232,91,F,fr,11,5,0.26,Basic,137.2,3.4,Aide à domicile,1
48233,92,H,es,8,4,0.15,Basic,120.76,5.0,Aide à domicile,1
48234,75,F,fr,5,7,0.14,Standard,253.25,4.2,Aide à domicile,1
